GeneID	GSM3172777	GSM3172780	GSM3172781	GSM3172782	GSM3172783	GSM3172784	GSM3172785
105378638	4	0	0	0	0	0	0
127540	2	0	0	0	0	0	0
402779	4	0	0	0	0	0	0
84970	1	0	0	0	0	0	0
105378639	0	0	0	0	0	0	0
105378640	0	0	0	0	0	0	0
105378641	0	0	0	0	0	0	0
693137	0	0	0	0	0	0	0
105378642	0	0	0	0	1	0	0
2709	0	0	0	0	1	0	0
127534	0	0	0	0	1	0	0
2707	0	0	0	0	1	0	0
2701	0	0	0	0	2	0	0
113444	9	88	15	40	43	2	6
58512	9	1	0	1	5	0	0
653160	0	39	0	12	33	0	5
100506144	0	46	3	18	25	2	2
9204	5	401	33	224	181	7	59
79830	25	202	5	81	64	1	14
105378644	2	0	0	1	0	0	0
6421	126	2180	239	851	938	121	673
9202	42	513	33	245	251	6	122
100861513	5	29	3	13	11	1	4
79932	28	421	30	230	237	5	32
23154	3	68	8	20	45	0	6
339488	7	105	2	51	52	2	7
105378645	0	7	1	6	17	0	0
5690	3	162	20	59	67	7	18
105378646	14	0	0	0	0	0	0
127703	1	31	6	6	11	0	0
63967	13	15	6	0	5	0	3
192670	62	615	47	300	294	25	87
26523	63	523	41	198	358	11	84
192669	51	830	30	396	361	13	99
105378647	0	12	0	5	5	0	1
27285	0	0	0	0	0	0	0
54936	0	32	3	7	35	0	4
1296	0	10	0	0	7	0	0
27095	8	107	4	21	36	7	4
55700	84	299	62	71	242	19	44
9967	77	773	55	349	311	39	157
79729	1	11	1	13	2	0	2
55194	9	2	10	2	1	0	0
83931	116	259	61	67	231	16	18
84967	0	29	3	10	20	0	7
127700	2	10	0	3	8	0	0
109616970	0	1	0	0	0	1	0
107984940	0	0	0	0	0	0	0
64960	1	41	4	21	18	2	10
1441	73	876	54	279	1082	112	116
107984941	1	0	0	0	0	0	0
105378648	5	0	0	0	1	0	0
2899	1	0	0	3	0	0	0
100422898	0	0	0	0	0	0	0
107984942	5	0	0	0	0	0	0
728431	2	14	0	1	9	3	0
80149	19	96	18	16	32	14	26
102465438	1	0	0	1	0	0	0
64769	15	215	10	52	66	2	12
100847010	0	2	0	0	0	0	0
105378649	0	10	1	2	4	1	4
79753	17	60	15	31	36	9	35
7802	2	8	2	2	2	0	1
29889	11	147	16	81	62	7	33
284654	5	0	0	0	0	0	0
54955	2	42	3	6	10	0	5
55143	0	6	0	0	1	2	3
284656	2	0	0	0	0	0	0
105378650	0	0	0	0	0	0	0
149175	4	15	3	1	6	0	0
79693	1	26	2	11	10	0	3
127687	3	8	1	5	6	0	0
4520	10	237	18	106	136	13	56
3633	35	234	17	156	86	6	19
105378651	2	11	4	5	4	1	1
10946	11	196	11	129	103	2	31
2275	0	37	5	14	36	0	2
51118	8	47	0	13	22	1	1
5453	0	0	0	0	0	0	0
107985103	0	0	0	0	0	0	0
105378653	0	0	0	0	0	0	0
100500801	0	0	0	0	0	0	0
105378655	0	1	0	0	0	0	0
105378654	0	0	0	0	0	0	0
339442	0	0	0	0	0	0	0
105378657	1	0	0	0	0	0	0
107984943	0	0	0	1	0	0	0
105378656	5	0	0	1	5	0	0
105378658	0	0	0	0	0	0	0
105378660	0	0	0	0	0	0	0
64121	6	83	6	24	26	0	8
100527950	4	54	2	15	19	0	6
26292	4	42	1	12	16	0	5
105378663	0	3	0	1	0	0	0
81025	0	7	1	3	2	0	1
54933	4	14	0	5	3	1	3
105378662	1	2	0	1	0	1	0
79647	13	272	20	86	83	10	38
4725	30	53	9	19	27	2	2
23499	260	4965	313	3504	2310	88	646
643314	20	229	13	144	115	2	49
105378950	0	0	0	3	0	0	0
353500	6	29	7	12	10	0	1
192217	0	1	1	0	1	0	0
728448	0	72	9	45	13	0	7
8761	18	333	44	126	138	14	117
101929516	2	41	3	13	18	4	35
677834	76	4	55	2	2	0	14
26508	1	3	0	0	0	0	0
84618	2	0	0	0	0	0	0
51440	5	32	3	9	23	0	3
10450	13	84	8	47	43	0	10
656	3	50	10	14	19	0	5
64064	0	2	1	0	3	0	0
105378666	0	4	1	0	1	0	0
101929536	0	2	0	0	0	0	0
105378951	0	12	1	2	4	0	0
107985740	0	9	0	1	3	0	0
105378665	0	1	0	1	1	0	1
105378667	0	0	0	3	2	0	0
54802	6	89	5	62	58	1	5
4610	4	37	11	6	48	0	4
105378668	0	3	0	0	7	0	1
84879	0	24	7	5	10	1	10
105378669	3	2	0	0	0	0	0
10487	193	1028	149	291	356	30	161
5538	71	789	65	190	266	21	62
105378671	0	1	0	2	0	1	0
6018	17	363	35	187	163	33	98
127391	0	0	0	0	0	0	0
10269	23	149	10	32	60	3	18
1298	8	37	2	16	22	0	1
107984945	0	37	5	16	16	0	6
64744	117	889	135	500	613	49	196
65243	9	29	4	15	8	5	7
339559	4	41	1	36	24	0	0
105378672	0	8	0	4	2	0	0
64789	4	27	1	7	19	0	3
127396	2	24	0	6	4	0	0
105378673	0	1	0	0	0	0	0
9783	1	17	1	11	13	0	1
105378675	10	1	0	1	2	0	0
105378674	2	2	0	0	0	0	0
100130557	1	22	1	9	16	3	6
4802	15	242	11	86	107	5	30
407034	0	1	0	1	0	0	0
407031	0	1	0	0	3	0	0
9132	1	10	0	0	1	0	1
105378676	0	0	0	0	0	0	0
163732	4	3	4	0	1	0	2
1503	14	85	10	66	45	6	18
100507178	2	42	0	16	19	0	1
200172	2	38	1	11	19	0	4
22955	15	142	10	77	60	1	31
100132074	0	0	0	0	0	0	0
101929901	0	0	0	0	0	0	0
105378678	0	3	0	1	7	0	0
1907	0	0	0	0	0	0	0
59269	22	432	32	184	269	12	109
2981	0	0	0	0	0	0	0
2980	0	0	0	1	0	0	0
22887	24	554	21	236	219	19	116
284716	14	4	2	2	0	0	0
84217	5	4	0	1	4	0	1
728621	18	48	1	26	31	0	4
79717	7	78	5	33	51	0	9
10465	6	110	7	52	36	1	15
4904	53	770	102	312	423	19	234
149461	0	1	0	0	0	0	0
64175	0	94	8	64	56	0	10
79078	9	39	5	21	29	0	9
105378683	0	1	0	0	3	0	1
100129924	2	6	0	3	1	0	2
107984946	0	2	0	1	1	0	0
374969	14	6	2	10	9	0	10
114625	3	66	5	30	39	1	6
51058	12	23	0	16	14	0	0
339539	0	0	0	0	1	0	0
6513	10	108	9	43	52	2	6
440584	0	1	0	2	1	0	1
440585	0	0	0	0	0	0	1
10969	0	26	1	7	20	2	9
102465439	0	0	0	0	1	0	0
149465	5	0	0	2	0	0	0
105378685	7	0	0	1	0	0	0
128218	0	0	0	0	0	0	0
149466	0	0	0	0	0	0	0
7075	4	6	0	1	2	0	3
4352	81	69	18	10	78	0	1
105378687	0	3	0	1	2	0	0
991	0	0	1	1	1	0	0
64834	12	110	10	41	66	1	3
102466723	0	1	0	0	0	0	0
112268225	2	19	0	13	16	0	1
112950	0	51	11	21	29	1	4
107984947	0	10	0	2	2	0	1
23334	33	757	47	503	577	18	64
100873952	3	14	4	6	15	1	2
102465440	0	0	0	0	0	0	0
81888	8	52	1	35	30	1	3
5792	23	8	1	3	5	0	0
9682	7	222	15	171	126	0	27
100132774	5	34	1	17	20	0	1
6487	34	69	8	31	56	1	4
101929592	0	5	0	4	2	0	0
102464830	0	3	0	0	0	0	0
9048	0	0	0	0	0	0	0
105378688	0	6	0	5	5	0	0
101929609	0	6	1	3	3	1	0
9670	8	48	3	26	31	1	0
1802	0	62	0	25	34	0	1
533	1	141	17	28	87	1	4
8704	0	2	3	2	0	0	0
149473	0	7	1	2	5	0	0
6536	0	2	0	0	0	0	0
107984948	0	0	0	0	0	0	0
128209	0	0	0	0	0	0	0
105378952	0	0	0	0	0	0	0
55929	0	76	6	60	58	0	4
79033	4	35	4	27	35	0	2
100874278	0	19	2	10	10	0	0
106635545	0	4	0	2	1	1	1
55182	17	140	22	40	114	3	29
107984951	0	0	0	0	0	0	0
100847089	0	0	0	0	0	0	0
107984950	12	58	11	17	36	1	12
79639	0	11	0	3	4	0	0
109623472	0	0	0	0	0	0	0
339541	2	30	7	17	35	0	4
105378690	0	8	0	3	2	0	0
26828	0	12	18	2	1	1	35
26830	10	25	22	0	2	2	52
11004	0	6	0	2	3	0	0
109623476	0	2	0	0	0	0	0
6202	115	1284	167	353	392	16	138
26811	0	2	0	0	4	0	0
94161	10	0	1	0	1	5	36
94162	0	2	0	2	1	0	0
94163	0	3	0	0	3	0	0
266675	1	0	0	3	2	0	0
1263	29	100	28	32	86	14	95
343521	6	32	13	8	15	7	30
149478	7	14	8	2	13	5	21
107984952	193	5	161	0	1	2	36
8643	198	12	161	3	6	5	28
8891	10	50	5	30	33	0	7
79654	3	159	13	64	92	1	18
7389	4	33	11	13	26	0	3
57643	6	29	0	15	17	1	1
105378691	0	1	1	1	2	0	0
400752	0	0	1	1	0	0	0
84842	0	2	0	0	0	0	4
4595	6	56	1	25	33	1	13
114034	13	37	4	17	15	1	10
10420	5	52	8	32	25	1	9
126661	0	4	0	20	0	0	0
25974	8	33	8	14	14	0	5
5052	3	71	7	19	25	0	9
10327	0	71	4	35	30	0	5
4678	15	179	12	114	98	9	58
149483	2	39	3	31	40	0	1
60313	30	598	44	235	261	18	84
728963	0	32	0	11	14	1	2
51249	0	48	2	11	22	0	4
3652	8	59	3	40	32	1	4
105378693	0	0	0	0	0	0	0
23139	14	119	4	42	55	1	10
105378694	7	38	0	3	2	0	4
110117499	5	14	1	6	2	1	1
8503	8	14	2	7	6	1	1
101929626	2	0	0	0	0	0	0
10103	2	11	0	1	1	0	0
110117498	0	0	0	0	0	0	0
55624	8	74	12	41	53	0	1
541468	1	1	0	1	0	0	0
8438	0	22	0	14	8	0	1
10489	3	106	11	49	77	0	13
7388	45	102	24	28	26	0	16
387338	8	91	26	44	44	0	22
2166	1	26	2	60	41	1	4
729041	4	18	0	15	5	0	1
101929651	3	7	1	1	1	0	0
127343	0	0	0	0	0	0	0
105378696	0	0	2	0	0	0	0
100507423	4	27	0	18	11	0	4
148930	3	1	0	0	0	0	0
8569	55	458	22	143	196	3	41
148932	61	106	22	44	67	5	15
105378697	3	2	0	0	2	0	0
64756	10	56	14	16	34	1	5
374973	7	1	0	5	5	0	4
100130197	0	17	3	14	7	1	5
9813	32	779	66	279	289	20	83
105378698	3	22	4	15	7	1	6
105378699	0	0	0	0	0	0	0
1580	1	0	0	0	0	0	0
163720	0	1	0	0	0	0	0
1579	0	0	0	0	0	0	0
260293	4	0	0	0	0	0	0
199974	14	0	0	0	1	0	0
284541	0	0	0	0	0	0	0
105378701	1	0	0	0	0	0	0
100874253	0	5	3	4	1	0	0
10158	46	20	13	6	23	0	0
6886	239	165	66	50	107	1	3
6491	23	53	5	7	12	0	6
51727	174	577	94	157	188	11	72
102724077	3	4	0	5	3	0	1
2301	0	0	0	1	0	0	0
84793	0	18	4	9	6	1	0
2306	0	1	0	0	0	0	0
107984953	0	0	0	0	0	0	0
388630	11	0	0	0	0	0	0
105379778	9	0	0	0	0	0	0
391037	5	0	0	0	0	0	0
200010	1	8	1	2	7	0	3
54558	13	49	9	30	47	8	30
84871	17	0	0	0	1	0	0
79656	0	11	0	6	12	1	0
105378706	0	0	0	0	0	0	0
101929721	0	0	0	0	0	0	0
100874313	0	0	0	0	0	0	0
107984954	0	0	0	0	0	0	0
105378708	0	0	0	0	0	0	0
1996	8	1	0	0	0	0	0
105378709	4	1	0	0	0	0	0
107984955	7	0	0	0	0	0	0
105378711	2	0	2	0	0	0	0
105378710	0	0	0	0	0	0	0
105378712	3	0	0	0	0	0	0
63950	0	0	0	0	0	0	0
105378714	8	0	0	0	0	0	0
11124	30	220	23	121	112	3	41
105378715	3	76	4	25	39	6	24
112268262	0	13	3	4	7	1	1
1031	6	8	2	5	2	0	2
100616189	0	0	0	0	0	0	0
102466656	0	0	0	0	0	0	0
284546	1	0	0	0	0	0	0
105378716	3	0	0	1	0	0	0
26994	460	556	241	132	270	12	49
22996	5	4	0	0	2	0	1
105378717	4	1	0	0	0	0	0
102724097	0	0	0	0	0	0	0
2060	87	958	59	499	355	31	168
105378720	11	59	0	24	30	0	1
441884	0	5	0	0	0	0	0
105378719	0	3	2	3	1	0	1
114883	24	369	21	151	137	18	78
4898	110	658	54	405	390	24	91
105378721	1	44	4	16	18	0	2
100313892	0	4	1	2	1	0	0
5865	12	1	0	0	0	0	0
51060	12	146	8	31	53	2	20
112970	2	6	3	4	8	1	3
104355143	0	11	0	3	3	0	0
91408	5	146	6	59	41	10	18
107984956	0	0	0	0	0	0	0
9372	13	107	2	41	41	0	20
200014	46	313	14	174	240	4	24
4998	5	8	4	5	2	1	2
84950	10	297	20	110	123	18	53
23318	41	878	49	533	418	29	269
105378723	7	28	6	15	12	2	12
2882	0	49	3	15	23	1	4
348378	21	135	12	76	82	3	11
65260	0	57	10	28	36	1	5
79699	12	292	18	82	120	3	36
440590	2	0	0	8	0	0	0
55268	5	297	12	130	143	7	17
6342	26	221	14	56	70	1	25
127435	0	1	0	7	2	0	0
6512	2	8	0	6	1	0	0
105378724	0	0	0	0	0	0	0
1376	5	51	4	25	24	0	3
54987	5	59	7	24	42	0	5
4116	1	54	5	11	13	1	21
100507564	2	1	1	1	0	0	0
7804	4	79	12	57	34	1	11
105378728	0	19	1	17	3	0	2
105378726	2	48	5	23	24	2	8
105378732	2	5	0	0	1	0	0
105378731	1	8	1	0	4	0	0
105378730	9	3	0	2	1	0	0
107984957	5	19	0	5	10	2	1
163742	0	0	0	0	0	0	0
105378733	0	0	0	0	0	0	0
63948	3	0	0	0	0	0	0
148979	1	0	0	0	0	0	0
55706	11	110	5	37	33	0	11
54432	7	64	5	24	27	0	5
1733	3	13	0	3	3	0	1
51668	0	49	1	29	20	0	4
115353	10	14	0	7	6	0	2
388633	6	0	0	0	0	0	0
9528	11	228	24	39	64	7	23
127428	8	156	3	69	81	6	9
100616315	0	0	0	0	0	0	0
200008	0	0	0	0	0	0	0
606495	0	29	0	26	10	0	1
51253	2	81	5	24	42	0	15
23648	29	295	12	110	155	6	21
619518	0	66	1	26	23	0	4
105378735	0	0	0	0	0	0	0
105378734	0	0	0	0	0	0	0
26027	15	13	1	4	12	0	2
338094	1	1	0	0	1	0	0
100527960	3	27	1	19	17	0	3
374977	1	7	0	1	3	0	1
7268	2	21	1	18	14	0	3
25973	1	7	1	4	1	0	2
55001	2	96	7	22	32	0	5
163747	3	19	2	11	1	2	0
1718	0	34	1	26	9	0	0
107984958	6	0	0	0	0	0	0
107985760	0	0	0	0	0	0	0
105378736	0	0	0	0	0	0	0
199964	0	0	0	0	0	0	0
7809	7	1	0	4	0	0	0
255738	0	0	0	0	0	0	0
23358	66	1525	102	988	728	43	280
100507634	10	9	0	2	5	1	2
109729135	0	0	0	0	0	0	0
100616272	0	0	0	0	0	0	0
105378740	0	0	0	0	0	0	0
105378739	2	0	0	0	0	0	0
105378738	0	0	0	0	0	0	0
105378737	15	0	0	0	0	0	0
105378741	5	0	0	0	0	0	0
105378744	0	0	0	0	0	0	0
8613	0	1	4	0	4	0	0
101929935	0	0	0	0	0	0	0
5563	11	0	0	0	0	0	0
199920	5	1	2	0	0	0	0
731	9	0	0	0	0	0	0
732	5	0	0	0	0	0	0
105378745	0	0	0	0	0	0	0
112267900	0	2	0	2	3	0	0
1600	9	10	0	4	2	0	1
105378748	4	0	1	0	1	0	0
105378747	11	6	0	1	2	0	0
101926890	2	0	0	0	0	0	0
105378746	4	2	0	2	0	0	0
107984960	25	159	4	53	25	0	17
115209	10	247	10	92	54	1	23
4070	2	1	1	0	6	0	0
114803	23	672	26	281	249	16	155
112268263	3	0	0	0	2	0	0
105378751	7	1	0	2	0	0	0
3725	90	89	148	21	23	115	376
100131060	0	3	0	2	2	0	0
101926907	0	57	0	35	21	0	3
107984961	5	11	0	0	7	0	1
105378753	2	3	0	3	0	0	0
101926925	0	0	0	2	0	0	0
729467	0	0	0	0	0	0	0
105378756	6	0	0	0	1	1	8
55277	17	62	1	25	20	0	6
100616409	0	1	0	0	0	0	0
101926944	1	1	0	1	0	0	0
105378758	0	0	0	0	0	0	3
51361	18	86	2	21	14	1	13
1573	0	2	0	0	3	0	0
127795	5	2	0	0	0	0	0
105378760	0	0	0	0	0	0	0
107984963	1	0	0	0	0	0	0
105378761	0	0	0	0	0	0	0
107984962	3	0	0	0	0	0	0
107985379	3	0	0	0	0	0	0
105378763	5	1	0	0	0	0	0
101926964	8	0	0	0	0	0	1
105378764	11	0	0	0	0	0	0
100996570	0	0	0	0	0	0	0
4774	12	75	5	28	14	1	12
645030	4	2	0	1	0	0	0
105378766	1	0	0	0	0	0	0
107984964	0	3	0	1	0	0	0
414927	5	0	0	1	0	0	0
83941	5	86	3	29	26	2	7
10207	27	465	31	423	257	4	110
113219465	0	2	0	0	0	0	0
107984965	15	12	1	1	6	0	2
100422902	0	0	0	0	0	0	0
100422946	0	0	0	0	0	0	0
54596	4	1	0	3	1	0	1
163782	13	0	0	0	0	0	0
105378768	0	0	0	0	0	0	0
7398	42	230	16	76	82	11	42
85440	29	147	5	58	84	4	9
27329	5	32	0	2	5	1	0
84938	29	104	14	42	45	0	4
105378769	5	0	2	0	0	0	0
199899	10	0	0	0	0	0	0
105378770	3	0	0	0	0	0	0
100996301	10	0	0	0	0	0	0
27022	0	0	0	0	0	0	0
102464823	0	0	0	0	0	0	0
29929	5	144	2	53	54	2	7
23421	21	114	11	14	38	0	3
102724319	0	5	0	0	4	0	0
84455	20	42	1	18	10	1	13
79469	3	17	1	4	5	0	0
5236	13	58	3	24	36	2	5
105378771	2	2	0	1	0	0	0
4919	11	0	0	29	2	0	1
105378772	0	0	0	3	0	0	0
101927034	10	0	0	3	0	0	3
105378773	6	0	0	0	0	0	0
148581	5	0	1	0	0	0	0
105378774	2	0	0	0	0	0	0
107984966	0	0	0	0	0	0	0
57685	20	9	2	0	4	4	15
100616338	0	0	0	0	0	0	0
55225	15	98	11	42	54	7	28
3716	251	2101	175	904	822	88	410
101927084	0	8	0	5	4	0	2
100500854	0	6	0	3	1	0	1
406893	0	1	0	0	1	0	0
205	11	7	2	2	7	3	0
9829	35	39	8	17	18	0	0
102724416	4	12	0	10	7	0	2
112268227	0	7	1	3	1	0	0
3953	141	76	35	32	25	0	8
54741	121	392	86	145	156	5	28
5142	43	215	41	108	160	36	344
101927139	0	1	0	0	3	0	0
105378776	1	0	0	0	0	0	0
84251	12	0	0	0	0	0	0
100422871	0	0	0	0	0	0	0
200132	7	0	0	0	4	0	0
10022	0	0	0	0	0	0	0
79819	9	18	4	10	1	0	0
57708	71	641	46	226	217	18	116
23169	17	154	5	70	78	6	30
400757	5	0	0	0	0	0	0
149233	12	2	0	14	10	0	3
3595	15	60	9	27	32	3	19
105378779	4	6	0	2	2	0	1
26135	53	653	48	195	271	11	84
102724481	0	0	0	0	0	0	0
105378780	0	0	0	0	0	0	0
1647	42	12	7	5	8	0	16
55970	4	0	0	0	0	0	0
105378781	3	1	0	0	1	0	0
100289178	6	3	0	4	2	0	0
9077	2	1	0	0	0	0	0
79971	11	25	0	7	32	3	5
100302279	5	0	0	0	0	0	0
105378782	3	0	0	0	0	0	0
6121	8	0	0	0	0	0	0
55635	17	5	1	0	0	0	0
101927220	0	0	0	0	0	0	0
107984967	0	0	0	0	0	0	0
105378783	0	0	0	0	0	0	0
105378785	0	0	0	0	0	0	0
105378787	4	0	0	0	0	0	0
105378786	0	0	0	0	0	0	0
105378788	0	0	0	0	0	0	0
105378789	12	0	0	0	0	0	0
105378790	4	0	0	0	0	0	0
57554	51	10	4	1	4	0	7
5301	0	0	0	0	0	0	0
105378792	8	1	2	0	1	0	3
55631	17	110	14	47	33	2	27
9295	64	1729	111	788	691	43	375
81573	15	191	13	85	74	2	32
11147	1	26	4	8	14	1	1
102724548	3	2	0	1	2	0	0
1491	7	15	1	8	3	0	1
105378793	0	0	0	0	0	0	0
105378794	0	0	0	0	0	0	0
101927244	0	0	0	0	0	0	0
102724572	0	0	0	0	0	0	0
5733	8	0	0	1	2	0	2
107985517	0	0	0	0	0	1	0
100132618	3	57	3	31	27	0	2
9406	17	552	28	282	240	9	100
406962	0	14	0	4	3	0	0
100852410	6	1	0	0	0	0	0
105378795	0	0	0	0	0	0	0
257194	7	15	0	1	0	2	0
100852409	7	0	0	0	0	0	0
105378797	5	0	0	0	0	0	0
105378796	16	1	0	1	0	0	1
105378798	15	0	0	0	0	0	0
339468	0	0	0	0	0	0	0
105378799	1	0	0	0	0	0	0
105378800	0	0	0	0	0	0	0
101927295	10	0	0	0	0	0	0
105378801	1	0	0	0	0	0	0
107985391	4	0	0	0	0	0	0
105378802	0	0	0	0	0	0	0
109729166	3	0	0	0	0	0	0
127255	1	0	0	0	0	0	0
100526835	9	7	0	4	4	0	1
8790	14	66	2	31	25	0	6
51086	4	5	0	1	1	0	1
105378805	0	0	0	0	2	0	0
105378803	8	0	1	0	0	0	0
127254	20	3	0	0	0	0	0
101927320	9	0	0	0	0	0	0
1429	3	43	8	20	36	1	3
127253	2	67	5	25	26	0	17
431707	6	0	0	0	0	0	0
204962	5	3	8	0	7	0	5
34	9	112	9	45	35	2	14
1744	0	59	0	22	39	1	0
5876	8	192	24	71	64	6	40
692085	0	5	2	0	4	0	0
26805	4	15	2	3	4	0	6
26804	2	10	0	2	0	0	0
4438	6	4	0	1	3	0	1
127247	1	0	0	0	0	0	0
105378806	1	0	0	0	0	0	0
101927342	0	0	0	0	0	0	0
256435	16	38	2	9	14	2	8
105378807	0	7	1	3	10	0	2
110806286	0	0	0	0	0	0	0
81849	6	1	0	0	0	0	0
102466995	0	0	0	0	0	0	0
10026	5	124	10	35	30	3	17
105378808	5	0	0	4	4	0	2
26289	11	91	10	22	45	0	13
26009	19	486	31	206	167	5	61
23032	65	544	42	250	260	9	80
374986	15	237	18	75	71	6	24
374987	12	7	1	3	8	0	1
91624	119	326	27	90	122	8	37
8880	38	859	62	389	349	46	178
11080	10	46	6	20	14	2	15
54810	7	1	0	0	0	0	0
107984997	2	0	0	0	0	0	0
149047	0	0	0	0	0	0	0
5737	7	3	0	0	2	0	0
10964	11	309	52	33	73	0	24
10561	15	409	32	85	105	28	47
64123	13	0	0	0	0	0	0
107984998	4	0	0	0	2	0	0
105378810	0	0	0	0	0	0	0
105378812	0	0	0	0	0	0	0
105378811	6	0	0	0	0	0	0
107983999	0	0	0	0	0	0	0
101927412	0	3	0	0	0	0	1
105378813	0	0	0	0	0	0	0
107985018	0	0	0	0	0	0	0
23266	8	0	0	0	0	0	1
101927434	1	0	0	0	0	0	0
105378814	0	0	0	0	0	0	0
107985396	0	0	0	0	0	0	0
103283057	0	3	0	11	0	0	1
101927498	8	0	0	0	0	0	0
107985037	7	8	0	18	1	1	0
105378816	5	8	0	27	0	0	1
101927542	3	1	0	13	1	0	0
107985043	4	2	0	3	0	0	0
101927587	7	13	0	2	3	0	1
101927560	1	2	0	1	1	0	0
107985041	3	0	0	0	0	0	0
79739	24	8	1	2	7	1	1
5567	140	967	68	264	244	8	102
107985046	5	9	0	4	5	0	2
112268230	2	0	0	0	0	0	0
148418	0	1	0	1	1	0	0
391051	2	0	0	0	0	0	0
58511	4	0	0	0	0	0	0
80135	5	140	10	35	37	1	34
2787	1	137	10	23	39	9	16
100505741	10	47	3	26	22	6	3
1486	14	174	7	53	52	9	17
105378819	0	3	0	1	1	3	0
103695366	0	0	0	0	0	0	0
439927	0	0	0	0	0	0	0
117178	142	206	31	49	84	1	21
102724892	10	0	0	0	0	0	0
23566	1	1	0	8	0	0	0
255231	11	426	20	228	119	5	36
55283	9	55	3	29	10	0	3
126820	13	7	0	5	4	1	0
100616481	0	0	0	1	0	0	0
84144	5	34	3	7	1	0	1
105378821	12	0	0	0	0	0	0
148423	18	285	18	72	86	15	53
8915	6	114	14	35	33	2	15
646626	0	4	2	2	3	4	0
23576	9	8	3	6	2	1	0
107985054	5	2	1	0	0	0	0
3491	1	1	0	0	2	0	0
107985057	10	8	0	7	7	0	2
112268231	3	2	0	4	1	0	2
54680	10	167	10	83	70	5	36
105378823	0	0	0	0	0	0	0
255631	25	20	6	12	17	0	2
105378824	0	10	0	0	2	0	0
105378825	0	3	0	3	2	0	0
57489	12	403	9	189	141	9	87
102465842	0	1	0	0	0	0	0
9635	13	0	0	0	0	0	0
1179	10	0	0	0	0	0	0
105378827	0	1	2	0	0	0	0
105378826	0	0	0	0	0	0	0
22802	4	0	0	0	0	0	0
105378828	0	2	2	5	1	0	0
9629	3	3	1	0	0	0	0
51100	61	608	36	202	185	12	83
105378831	0	1	0	0	0	0	0
9403	16	215	20	78	79	10	42
9653	34	117	4	36	42	1	22
339524	0	2	2	0	0	0	0
101927844	7	0	0	0	0	0	0
8543	16	82	12	32	36	0	6
100505768	3	4	2	2	4	0	0
105378833	16	17	0	8	6	0	2
105378834	4	4	0	2	1	0	2
107985408	0	0	0	0	0	0	0
105378835	0	0	0	0	0	0	0
107985518	0	0	0	0	0	0	0
107985519	7	0	0	0	0	0	0
101927871	11	0	0	0	0	0	0
105378836	0	0	0	0	0	0	0
105378839	0	2	0	0	0	0	0
101927891	8	6	3	4	3	3	2
105378838	4	1	0	0	0	0	0
5586	39	563	25	283	259	24	125
2959	12	128	22	21	44	4	24
56267	3	97	11	61	40	0	5
494115	15	141	13	41	61	8	45
2635	9	266	14	126	113	7	45
105378841	2	26	2	13	18	0	3
2633	3	262	12	91	124	11	74
2634	27	615	37	351	308	34	229
112268267	9	669	30	214	189	44	427
105378842	11	2	0	0	1	0	0
388646	2	1	0	0	0	0	1
115361	33	548	16	152	164	17	56
107985076	2	1	1	1	0	1	0
105378843	0	0	0	1	0	0	0
115362	33	1079	48	516	215	38	127
729930	4	1	0	0	0	0	0
163351	6	1	0	0	0	0	0
400759	3	3	0	1	3	0	0
105378844	0	4	0	0	1	0	0
23507	87	398	42	164	141	9	66
84230	39	799	44	334	325	9	84
400761	0	12	1	4	8	0	0
107985743	0	12	0	7	11	0	5
101927952	1	20	0	9	4	2	4
107985744	0	6	0	4	1	2	0
101927975	1	4	0	3	0	0	0
55144	41	251	27	108	181	3	26
105378847	1	1	0	0	1	0	0
492303	2	0	0	0	2	0	0
284695	24	267	29	103	95	18	89
105378848	0	0	0	0	0	0	0
105378849	0	0	0	0	0	0	0
107985088	9	0	0	0	0	0	0
105378850	0	0	0	0	0	0	0
105378851	0	0	0	0	0	0	0
105378852	0	0	0	0	0	0	0
109616984	0	0	0	0	0	0	0
343472	0	0	0	0	0	0	0
105378853	0	0	0	0	0	0	0
105378855	5	0	0	0	0	0	0
105378854	0	0	0	1	1	0	0
84146	19	686	64	319	255	67	256
164045	40	0	0	0	0	0	1
107985412	0	0	0	0	0	0	0
107985417	0	0	0	0	0	0	0
105378856	2	0	0	0	0	0	0
8317	3	67	8	18	20	2	9
102723436	3	3	0	1	0	0	0
7049	30	494	35	262	116	16	37
676	8	0	0	0	0	0	0
253152	7	5	0	0	0	0	0
646817	0	1	0	0	0	0	0
284697	4	16	1	7	0	0	2
23285	9	35	2	20	10	0	4
388649	3	4	0	4	0	0	0
11146	15	101	0	35	33	0	11
79871	33	506	12	227	199	15	65
2672	17	136	4	49	52	0	4
7813	44	272	15	90	156	6	34
6125	61	1352	147	419	465	54	464
388650	11	119	12	59	62	1	21
6083	2	12	6	3	1	9	168
26782	13	2	121	0	1	0	9
22823	7	234	12	79	83	4	38
50999	42	576	41	146	169	27	106
343099	100	289	24	130	119	14	40
107985521	0	3	0	1	2	0	1
100131564	6	281	15	170	133	5	23
1810	63	586	29	154	169	19	70
54874	31	79	8	23	24	1	9
107985761	0	2	0	0	0	0	0
8412	0	11	3	6	6	2	2
100129046	1	4	0	5	4	0	1
102723480	8	0	0	0	0	0	0
723788	0	1	0	1	0	0	0
100126348	0	0	0	0	0	0	0
100189133	0	0	0	3	0	0	0
30836	3	152	26	57	54	22	59
