Gene_ID,Transcript_ID,Gene_Symbol,Description,gene_biotype,Protein_ID,HGNC,MIM,Ensembl,IMGT/GENE-DB,RC802DMSO6H-1_Read_Count,RC802DMSO6H-2_Read_Count,RC802DMSO6H-3_Read_Count,TDP43DMSO6H-1_Read_Count,TDP43DMSO6H-2_Read_Count,TDP43DMSO6H-3_Read_Count,TD-KODMSO6H-1_Read_Count,TD-KODMSO6H-2_Read_Count,TD-KODMSO6H-3_Read_Count,RC802ROPI6H-1_Read_Count,RC802ROPI6H-2_Read_Count,RC802ROPI6H-3_Read_Count,TDP43ROPI6H-1_Read_Count,TDP43ROPI6H-2_Read_Count,TDP43ROPI6H-3_Read_Count,TD-KOROPI6H-1_Read_Count,TD-KOROPI6H-2_Read_Count,TD-KOROPI6H-3_Read_Count,RC802DMSO36H-1_Read_Count,RC802DMSO36H-2_Read_Count,RC802DMSO36H-3_Read_Count,TDP43DMSO36H-1_Read_Count,TDP43DMSO36H-2_Read_Count,TDP43DMSO36H-3_Read_Count,TD-KODMSO36H-1_Read_Count,TD-KODMSO36H-2_Read_Count,TD-KODMSO36H-3_Read_Count,RC802ROPI36H-1_Read_Count,RC802ROPI36H-2_Read_Count,RC802ROPI36H-3_Read_Count,TDP43ROPI36H-1_Read_Count,TDP43ROPI36H-2_Read_Count,TDP43ROPI36H-3_Read_Count,TD-KOROPI36H-1_Read_Count,TD-KOROPI36H-2_Read_Count,TD-KOROPI36H-3_Read_Count,RC802DMSO84H-1_Read_Count,RC802DMSO84H-2_Read_Count,RC802DMSO84H-3_Read_Count,TDP43DMSO84H-1_Read_Count,TDP43DMSO84H-2_Read_Count,TDP43DMSO84H-3_Read_Count,TD-KODMSO84H-1_Read_Count,TD-KODMSO84H-2_Read_Count,TD-KODMSO84H-3_Read_Count,RC802ROPI84H-1_Read_Count,RC802ROPI84H-2_Read_Count,RC802ROPI84H-3_Read_Count,TDP43ROPI84H-1_Read_Count,TDP43ROPI84H-2_Read_Count,TDP43ROPI84H-3_Read_Count,TD-KOROPI84H-1_Read_Count,TD-KOROPI84H-2_Read_Count,TD-KOROPI84H-3_Read_Count,RC802DMSO6H-1_FPKM,RC802DMSO6H-2_FPKM,RC802DMSO6H-3_FPKM,TDP43DMSO6H-1_FPKM,TDP43DMSO6H-2_FPKM,TDP43DMSO6H-3_FPKM,TD-KODMSO6H-1_FPKM,TD-KODMSO6H-2_FPKM,TD-KODMSO6H-3_FPKM,RC802ROPI6H-1_FPKM,RC802ROPI6H-2_FPKM,RC802ROPI6H-3_FPKM,TDP43ROPI6H-1_FPKM,TDP43ROPI6H-2_FPKM,TDP43ROPI6H-3_FPKM,TD-KOROPI6H-1_FPKM,TD-KOROPI6H-2_FPKM,TD-KOROPI6H-3_FPKM,RC802DMSO36H-1_FPKM,RC802DMSO36H-2_FPKM,RC802DMSO36H-3_FPKM,TDP43DMSO36H-1_FPKM,TDP43DMSO36H-2_FPKM,TDP43DMSO36H-3_FPKM,TD-KODMSO36H-1_FPKM,TD-KODMSO36H-2_FPKM,TD-KODMSO36H-3_FPKM,RC802ROPI36H-1_FPKM,RC802ROPI36H-2_FPKM,RC802ROPI36H-3_FPKM,TDP43ROPI36H-1_FPKM,TDP43ROPI36H-2_FPKM,TDP43ROPI36H-3_FPKM,TD-KOROPI36H-1_FPKM,TD-KOROPI36H-2_FPKM,TD-KOROPI36H-3_FPKM,RC802DMSO84H-1_FPKM,RC802DMSO84H-2_FPKM,RC802DMSO84H-3_FPKM,TDP43DMSO84H-1_FPKM,TDP43DMSO84H-2_FPKM,TDP43DMSO84H-3_FPKM,TD-KODMSO84H-1_FPKM,TD-KODMSO84H-2_FPKM,TD-KODMSO84H-3_FPKM,RC802ROPI84H-1_FPKM,RC802ROPI84H-2_FPKM,RC802ROPI84H-3_FPKM,TDP43ROPI84H-1_FPKM,TDP43ROPI84H-2_FPKM,TDP43ROPI84H-3_FPKM,TD-KOROPI84H-1_FPKM,TD-KOROPI84H-2_FPKM,TD-KOROPI84H-3_FPKM,RC802DMSO6H-1_TPM,RC802DMSO6H-2_TPM,RC802DMSO6H-3_TPM,TDP43DMSO6H-1_TPM,TDP43DMSO6H-2_TPM,TDP43DMSO6H-3_TPM,TD-KODMSO6H-1_TPM,TD-KODMSO6H-2_TPM,TD-KODMSO6H-3_TPM,RC802ROPI6H-1_TPM,RC802ROPI6H-2_TPM,RC802ROPI6H-3_TPM,TDP43ROPI6H-1_TPM,TDP43ROPI6H-2_TPM,TDP43ROPI6H-3_TPM,TD-KOROPI6H-1_TPM,TD-KOROPI6H-2_TPM,TD-KOROPI6H-3_TPM,RC802DMSO36H-1_TPM,RC802DMSO36H-2_TPM,RC802DMSO36H-3_TPM,TDP43DMSO36H-1_TPM,TDP43DMSO36H-2_TPM,TDP43DMSO36H-3_TPM,TD-KODMSO36H-1_TPM,TD-KODMSO36H-2_TPM,TD-KODMSO36H-3_TPM,RC802ROPI36H-1_TPM,RC802ROPI36H-2_TPM,RC802ROPI36H-3_TPM,TDP43ROPI36H-1_TPM,TDP43ROPI36H-2_TPM,TDP43ROPI36H-3_TPM,TD-KOROPI36H-1_TPM,TD-KOROPI36H-2_TPM,TD-KOROPI36H-3_TPM,RC802DMSO84H-1_TPM,RC802DMSO84H-2_TPM,RC802DMSO84H-3_TPM,TDP43DMSO84H-1_TPM,TDP43DMSO84H-2_TPM,TDP43DMSO84H-3_TPM,TD-KODMSO84H-1_TPM,TD-KODMSO84H-2_TPM,TD-KODMSO84H-3_TPM,RC802ROPI84H-1_TPM,RC802ROPI84H-2_TPM,RC802ROPI84H-3_TPM,TDP43ROPI84H-1_TPM,TDP43ROPI84H-2_TPM,TDP43ROPI84H-3_TPM,TD-KOROPI84H-1_TPM,TD-KOROPI84H-2_TPM,TD-KOROPI84H-3_TPM
387646,NR_003525,LRRC37A6P,"leucine rich repeat containing 37 member A6, pseudogene",transcribed_pseudogene,.,33746,.,.,.,4,2,0,41,21,11,19,15,16,8,6,9,14,21,14,3,15,10,2,0,2,21,6,10,7,9,15,2,0,0,2,12,17,21,10,17,0,0,8,24,18,28,18,32,24,0,2,2,16,9,7,6,9,11,0.014389,0.005381,0.000000,0.147350,0.069878,0.044162,0.060663,0.046144,0.045102,0.020361,0.023640,0.022307,0.041005,0.076263,0.054051,0.008375,0.054810,0.031372,0.007035,0.000000,0.004854,0.070011,0.019761,0.030317,0.027916,0.028387,0.057384,0.004640,0.000000,0.000000,0.007228,0.049103,0.061299,0.074208,0.035820,0.069670,0.000000,0.000000,0.027397,0.077432,0.057332,0.093411,0.057598,0.095570,0.068278,0.000000,0.005032,0.006433,0.045789,0.027794,0.022138,0.017922,0.028500,0.032557,0.046125,0.017203,0.000000,0.459458,0.219707,0.138445,0.190845,0.145058,0.140361,0.065675,0.075329,0.070531,0.127737,0.238314,0.168308,0.025593,0.169124,0.095634,0.022886,0.000000,0.015630,0.220804,0.063125,0.096077,0.088859,0.091178,0.182198,0.014957,0.000000,0.000000,0.022348,0.155309,0.193293,0.237538,0.114700,0.222041,0.000000,0.000000,0.077701,0.245932,0.185276,0.299140,0.186917,0.308612,0.219888,0.000000,0.013776,0.017965,0.121884,0.075261,0.061490,0.049153,0.080050,0.093337
387694,"NM_001145719,NM_207372,XM_017016236",SH2D4B,SH2 domain containing 4B,protein_coding,NP_001139191.1;NP_997255.2;XP_016871725.1,31440,.,.,.,7,4,4,12,4,4,10,8,9,8,4,0,12,3,8,7,0,17,16,20,3,7,15,0,3,9,15,7,7,3,9,12,6,8,12,4,3,0,0,7,18,20,14,3,14,0,0,3,4,0,3,3,10,6,0.025097,0.020556,0.013518,0.046985,0.014064,0.014912,0.030550,0.024380,0.025144,0.022763,0.013602,0.000000,0.045464,0.018332,0.031132,0.035603,0.000000,0.050910,0.054960,0.067012,0.006866,0.024529,0.052518,0.000000,0.012505,0.029560,0.059761,0.027495,0.028005,0.007526,0.031136,0.047009,0.020517,0.027822,0.042359,0.016714,0.006736,0.000000,0.000000,0.021697,0.059810,0.065970,0.045958,0.006211,0.040872,0.000000,0.000000,0.006486,0.011781,0.000000,0.010651,0.006953,0.032696,0.019470,0.080448,0.065723,0.043565,0.146505,0.044217,0.046749,0.096111,0.076641,0.078250,0.073425,0.043344,0.000000,0.141624,0.057286,0.096942,0.108793,0.000000,0.155191,0.178784,0.218548,0.022107,0.077361,0.167759,0.000000,0.039805,0.094946,0.189746,0.088630,0.090982,0.024038,0.096270,0.148686,0.064696,0.089056,0.135638,0.053267,0.017819,0.000000,0.000000,0.068913,0.193285,0.211262,0.149144,0.020056,0.131628,0.000000,0.000000,0.018114,0.031360,0.000000,0.029584,0.019069,0.091835,0.055820
387751,NR_003945,GVINP1,"GTPase, very large interferon inducible pseudogene 1",transcribed_pseudogene,.,25813,616121,.,.,9,9,8,19,10,14,4,8,11,13,4,4,11,16,18,10,15,26,14,23,13,14,24,22,34,23,35,11,14,10,16,10,18,17,17,42,12,2,8,30,36,33,53,54,55,6,12,8,15,13,6,5,26,15,0.025303,0.023180,0.021931,0.049051,0.024702,0.040529,0.007811,0.017995,0.022124,0.026091,0.010054,0.006849,0.023049,0.043849,0.053669,0.025245,0.041603,0.059342,0.035926,0.057983,0.031910,0.035440,0.064190,0.051166,0.103331,0.057639,0.101723,0.028394,0.041575,0.026764,0.041770,0.028291,0.046838,0.045741,0.045495,0.126180,0.029451,0.004090,0.021403,0.070954,0.088673,0.082523,0.125580,0.121173,0.118469,0.013372,0.031202,0.018717,0.031751,0.030674,0.015085,0.010183,0.061116,0.034219,0.081110,0.074112,0.070676,0.152948,0.077665,0.127058,0.024575,0.056571,0.068854,0.084159,0.032036,0.021656,0.071801,0.137022,0.167118,0.077141,0.128371,0.180896,0.116869,0.189102,0.102741,0.111773,0.205043,0.162148,0.328915,0.185136,0.322979,0.091527,0.135067,0.085487,0.129152,0.089480,0.147693,0.146414,0.145680,0.402141,0.077902,0.011404,0.060701,0.225358,0.286562,0.264270,0.407535,0.391290,0.381530,0.035282,0.085428,0.052270,0.084515,0.083057,0.041898,0.027928,0.171663,0.098104
387753,gene-RPL21P97,RPL21P97,ribosomal protein L21 pseudogene 97,pseudogene,.,36223,.,.,.,15,9,15,14,12,1,11,3,7,8,5,12,9,6,5,5,10,10,4,5,5,2,6,6,7,10,1,8,1,7,7,1,5,9,10,12,6,5,7,7,3,4,4,4,15,8,9,7,19,18,9,8,11,15,0.690158,0.331172,0.648010,0.570127,0.446873,0.034866,0.394501,0.074490,0.209141,0.254974,0.213802,0.353263,0.302181,0.235676,0.219334,0.186702,0.434138,0.347014,0.158082,0.176903,0.194728,0.042839,0.214782,0.195292,0.317623,0.376629,0.023561,0.317531,0.045763,0.261561,0.257967,0.007215,0.182560,0.365055,0.420840,0.542463,0.204328,0.148456,0.278255,0.249246,0.081282,0.147921,0.115474,0.129468,0.490004,0.297622,0.349315,0.256914,0.650962,0.665572,0.355621,0.298138,0.413471,0.527753,2.212320,1.058816,2.088323,1.777737,1.405029,0.109303,1.241093,0.234168,0.650870,0.822431,0.681279,1.116945,0.941333,0.736465,0.682980,0.570516,1.339585,1.057825,0.514240,0.576937,0.626976,0.135108,0.686084,0.618898,1.011030,1.209730,0.074808,1.023559,0.148673,0.835449,0.797625,0.022820,0.575666,1.168524,1.347569,1.728853,0.540464,0.413943,0.789149,0.791629,0.262675,0.473701,0.374741,0.418078,1.578059,0.785293,0.956381,0.717476,1.732748,1.802222,0.987750,0.817669,1.161359,1.513031
387755,"NM_001031853,NM_001042536,NM_001278313,NM_001278314,NM_001278315,NM_001278316,XM_006718227,XM_011520085,XM_011520086,XM_017017697,XM_017017698,XR_930868",INSC,INSC spindle orientation adaptor protein,protein_coding,NP_001027024.3;NP_001036001.1;NP_001265242.1;NP_001265243.1;NP_001265244.1;NP_001265245.1;XP_006718290.1;XP_011518387.1;XP_011518388.1;XP_016873186.1;XP_016873187.1,33116,610668,.,.,13,16,16,0,0,0,0,3,3,11,15,9,2,4,0,0,0,0,5,11,14,5,0,3,0,0,0,11,0,7,0,0,0,0,0,0,32,31,24,0,14,11,8,6,11,42,31,45,0,9,10,23,16,4,0.085989,0.098559,0.121648,0.000000,0.000000,0.000000,0.000000,0.013922,0.009795,0.054277,0.127143,0.053034,0.010656,0.026072,0.000000,0.000000,0.000000,0.000000,0.037154,0.067460,0.096882,0.029962,0.000000,0.011045,0.000000,0.000000,0.000000,0.075710,0.000000,0.046754,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.253876,0.193091,0.186728,0.000000,0.075177,0.074135,0.053804,0.031729,0.066090,0.299814,0.222164,0.290897,0.000000,0.045740,0.061755,0.147439,0.097067,0.020758,0.275638,0.315111,0.392029,0.000000,0.000000,0.000000,0.000000,0.043766,0.030483,0.175071,0.405138,0.167682,0.033194,0.081471,0.000000,0.000000,0.000000,0.000000,0.120860,0.220007,0.311936,0.094496,0.000000,0.035002,0.000000,0.000000,0.000000,0.244054,0.000000,0.149337,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.671523,0.538398,0.529573,0.000000,0.242946,0.237410,0.174605,0.102457,0.212844,0.791078,0.608259,0.812383,0.000000,0.123853,0.171526,0.404367,0.272642,0.059510
387804,"NM_001144871,XR_001747865",VSTM5,V-set and transmembrane domain containing 5,protein_coding,NP_001138343.1,34443,.,.,.,69,69,48,100,110,43,124,133,137,73,52,25,118,73,93,127,104,152,37,56,59,96,124,148,83,140,91,70,17,68,85,83,112,116,128,92,32,50,64,154,186,172,192,215,244,46,61,21,134,124,139,190,155,143,0.581872,0.517249,0.424416,0.767893,0.804745,0.451127,0.845368,0.904254,0.823440,0.435216,0.459250,0.173474,0.773379,0.612035,0.798901,0.986553,0.873851,1.002645,0.320855,0.409693,0.423178,0.703674,0.957060,1.037934,0.731744,1.025558,0.772015,0.550624,0.170858,0.531500,0.671619,0.729821,0.866065,0.894048,1.005310,0.797121,0.260982,0.345067,0.487235,1.054153,1.358278,1.221538,1.328027,1.396549,1.522287,0.339556,0.456416,0.164570,0.844778,0.870734,1.082444,1.374016,1.070642,0.970367,1.865206,1.653739,1.367753,2.394399,2.530225,1.414264,2.659517,2.842623,2.562632,1.403813,1.463394,0.548490,2.409178,1.912549,2.487677,3.014668,2.696372,3.056430,1.043739,1.336135,1.362524,2.219265,3.057163,3.289307,2.329226,3.294091,2.451213,1.774936,0.555082,1.697659,2.076624,2.308357,2.730960,2.861806,3.219098,2.540457,0.690319,0.962153,1.381828,3.348093,4.389493,3.911852,4.309755,4.509718,4.902525,0.895937,1.249613,0.459589,2.248652,2.357757,3.006521,3.768360,3.007223,2.781975
387849,NM_001029874,REP15,RAB15 effector protein,protein_coding,NP_001025045.3,33748,610848,.,.,22,17,19,21,9,26,19,20,25,16,24,11,24,17,15,16,14,33,23,36,23,29,31,16,30,21,37,12,19,25,28,25,20,36,13,23,8,6,5,33,42,34,52,46,33,8,4,4,14,17,4,8,11,16,0.477330,0.334184,0.425059,0.430896,0.170896,0.593568,0.341707,0.359885,0.389901,0.240185,0.552249,0.162223,0.416579,0.344679,0.319601,0.317835,0.292057,0.571970,0.440980,0.705432,0.428517,0.556016,0.629473,0.281311,0.686858,0.409686,0.821422,0.246023,0.420444,0.523404,0.564491,0.572956,0.392787,0.733087,0.268453,0.533768,0.149610,0.096091,0.095338,0.596093,0.779944,0.641554,0.945630,0.779886,0.534746,0.147636,0.072868,0.067558,0.223192,0.307901,0.059872,0.143304,0.184537,0.273889,1.530094,1.068446,1.369826,1.343594,0.537320,1.860811,1.075004,1.131338,1.213414,0.774730,1.759736,0.512915,1.297700,1.077086,0.995196,0.971229,0.901177,1.743573,1.434507,2.300634,1.379714,1.753578,2.010743,0.891499,2.186351,1.315910,2.608086,0.793056,1.365934,1.671800,1.745388,1.812207,1.238572,2.346578,0.859613,1.701140,0.395730,0.267931,0.270385,1.893251,2.520514,2.054513,3.068787,2.518399,1.722149,0.389547,0.199502,0.188667,0.594099,0.833728,0.166297,0.393024,0.518329,0.785221
387867,gene-RPSAP12,RPSAP12,ribosomal protein SA pseudogene 12,pseudogene,.,6504,.,.,.,118,132,151,185,196,151,213,213,236,231,96,140,157,105,127,169,173,175,134,177,146,230,169,206,172,221,159,121,128,112,183,163,161,157,174,148,266,369,256,180,158,156,145,157,130,461,293,261,462,375,384,327,383,437,2.970900,2.965217,3.760525,4.214777,4.264827,3.937240,4.284678,4.296411,4.197542,4.073194,2.523742,2.427987,3.047138,2.476171,3.198827,3.855556,4.072311,3.421526,2.941967,3.842120,3.096590,4.992570,3.845279,4.134841,4.434076,4.778307,3.968106,2.825924,3.191897,2.594279,4.119404,4.228449,3.662007,3.575040,4.035436,3.821801,5.531549,6.885443,5.814967,3.630573,3.279320,3.292665,2.947487,3.007767,2.394347,10.178742,6.495050,5.228252,8.629268,7.786912,8.432314,7.025717,7.826034,8.776404,9.523293,9.480344,12.118938,13.142275,13.409175,12.343085,13.479542,13.506241,13.063188,13.138303,8.041875,7.676786,9.492241,7.737785,9.960748,11.781655,12.565606,10.430058,9.570208,12.530350,9.970225,15.745705,12.283074,13.103683,14.114182,15.347910,12.599075,9.109359,10.369797,8.286363,12.737064,13.374192,11.547384,11.443541,12.921849,12.180233,14.631413,19.198769,16.491596,11.531057,10.597647,10.544429,9.565274,9.712646,7.710997,26.857206,17.782663,14.600805,22.969631,21.085257,23.421021,19.268646,21.981798,25.161322
387882,NM_001145199,C12orf75,chromosome 12 open reading frame 75,protein_coding,NP_001138671.1,35164,.,.,.,294,362,318,859,836,659,784,740,965,339,299,448,1012,777,673,789,729,833,265,356,403,572,473,458,393,411,438,408,355,296,565,393,486,463,497,409,959,867,601,383,287,373,391,370,362,815,680,798,699,519,410,494,462,451,5.850802,6.408282,6.236091,15.496771,14.349704,13.573000,12.458434,11.810816,13.539915,4.714538,6.198883,6.139451,15.527476,14.515553,13.397322,14.221534,13.559923,12.865242,4.584285,6.104754,6.741246,9.816079,8.499741,7.246768,7.978890,7.036615,8.660262,7.521644,7.027019,5.425296,10.052026,8.073301,8.746177,8.317389,9.102919,8.325205,15.769710,12.763143,10.788096,6.105484,4.722197,6.218184,6.269197,5.602367,5.277311,14.177681,11.895650,12.628250,10.299248,8.498935,7.099483,8.382083,7.445594,7.156548,18.754890,20.488455,20.096874,48.321136,45.117348,42.550793,39.194069,37.128601,42.137623,15.206993,19.752666,19.411663,48.370167,45.359650,41.717579,43.457603,41.840771,39.217941,14.912659,19.909508,21.705082,30.958221,27.150944,22.965654,25.397739,22.601587,27.497074,24.245998,22.829292,17.328890,31.080538,25.535107,27.579264,26.623589,29.148413,26.532764,41.712204,35.587627,30.595694,19.391617,15.260537,19.913109,20.344992,18.091095,16.995586,37.408638,32.568851,35.266590,27.414827,23.013258,19.719040,22.988598,20.913219,20.517309
387890,"NM_001136534,XM_005253880,XM_005253881,XM_011538328,XM_011538329,XM_011538330,XM_011538331",TMEM233,transmembrane protein 233,protein_coding,NP_001130006.1;XP_005253937.1;XP_005253938.1;XP_011536630.1;XP_011536631.1;XP_011536632.1;XP_011536633.1,37219,618296,.,.,13,47,24,8,27,17,11,29,27,11,15,45,20,5,7,14,26,26,27,15,39,8,3,13,11,9,2,21,12,22,4,10,14,11,13,11,90,94,96,10,10,6,12,9,9,52,37,69,17,10,9,24,25,15,0.113252,0.392218,0.224434,0.065349,0.193946,0.144918,0.085610,0.205752,0.178926,0.064098,0.150824,0.291576,0.129170,0.037530,0.058169,0.105541,0.224476,0.167658,0.225771,0.120877,0.301608,0.044930,0.017004,0.089768,0.092320,0.064979,0.010165,0.172072,0.103198,0.179815,0.033288,0.081605,0.104017,0.078554,0.103880,0.092967,0.682710,0.648315,0.807863,0.065819,0.065868,0.041125,0.098172,0.063192,0.061034,0.419545,0.301475,0.503981,0.116428,0.068496,0.063861,0.188404,0.185034,0.110905,0.363031,1.253993,0.723279,0.203767,0.609792,0.454310,0.269331,0.646802,0.556834,0.206752,0.480596,0.921901,0.402383,0.117278,0.181131,0.322508,0.692648,0.511084,0.734429,0.394219,0.971101,0.141700,0.054315,0.284481,0.293866,0.208713,0.032274,0.554673,0.335272,0.574347,0.102926,0.258110,0.327997,0.251448,0.332633,0.296293,1.805824,1.807706,2.291146,0.209048,0.212864,0.131699,0.318590,0.204060,0.196560,1.106992,0.825402,1.407453,0.309911,0.185472,0.177377,0.516713,0.519725,0.317958
387914,NM_001007538,SHISA2,shisa family member 2,protein_coding,NP_001007539.1,20366,617324,.,.,300,315,327,279,346,250,265,312,337,375,311,435,319,336,238,281,210,284,321,300,236,167,225,270,134,166,131,316,264,210,201,138,201,175,127,157,186,307,195,147,126,110,111,103,111,214,180,265,191,136,160,124,122,124,2.036716,1.897512,2.190700,1.715550,2.020884,1.749641,1.434676,1.698059,1.612423,1.780528,2.201639,2.035256,1.667307,2.136116,1.615202,1.724005,1.331131,1.495535,1.893502,1.757145,1.344403,0.977201,1.376508,1.453798,0.926506,0.966269,0.880984,1.984936,1.777095,1.310660,1.219253,0.961172,1.231791,1.067581,0.792771,1.088655,1.039334,1.538220,1.194523,0.799185,0.703711,0.621210,0.604426,0.530136,0.550270,1.270015,1.069968,1.426860,0.958308,0.755979,0.943345,0.715511,0.668474,0.670931,6.528745,6.066693,7.059907,5.349330,6.353924,5.485053,4.513471,5.338037,5.018028,5.743189,7.015499,6.435054,5.193885,6.675149,5.029538,5.268146,4.107366,4.558936,6.159552,5.730598,4.328632,3.081922,4.397017,4.607216,2.949178,3.103653,2.797199,6.398434,5.773406,4.186367,3.769891,3.040098,3.884200,3.417279,2.538529,3.469586,2.749125,4.289037,3.387738,2.538289,2.274156,1.989361,1.961502,1.711910,1.772144,3.351009,2.929444,3.984756,2.550851,2.047025,2.620170,1.962351,1.877614,1.923510
387921,"NM_001012754,NM_001017370,NR_073109",NHLRC3,NHL repeat containing 3,protein_coding,NP_001012772.1;NP_001017370.1,33751,.,.,.,524,622,431,562,581,400,648,662,596,746,472,731,594,580,435,483,511,504,678,604,654,599,662,653,605,713,532,556,553,652,516,511,564,525,676,519,355,324,269,503,602,508,578,654,754,299,311,339,281,235,183,283,325,347,4.097853,4.303879,3.301814,3.967856,3.903098,3.228038,4.045947,4.136843,3.265846,4.084104,3.828846,3.934579,3.584469,4.244131,3.343737,3.412448,3.710920,3.045968,4.609096,4.070825,4.312362,4.033991,4.667289,4.061057,4.799567,4.790556,4.133824,4.014658,4.272641,4.700779,3.606336,4.107797,3.987755,3.712588,4.870515,4.162959,2.280091,1.868595,1.866924,3.146261,3.881519,3.337590,3.643007,3.884231,4.310111,2.039365,2.130234,2.114556,1.624534,1.506620,1.235211,1.888216,2.058494,2.157119,13.135764,13.760294,10.640664,12.372341,12.271852,10.119767,12.728498,13.004624,10.163650,13.173495,12.200571,12.440317,11.166100,13.262483,10.411977,10.427622,11.450488,9.285219,14.993371,13.276227,13.884698,12.722514,14.908841,12.869853,15.277585,15.387251,13.125247,12.941239,13.880902,15.014716,11.150676,12.992578,12.574564,11.883827,15.595854,13.267517,6.031031,5.210228,5.294710,9.992832,12.543750,10.688295,11.822400,12.542912,13.880716,5.380984,5.832324,5.905267,4.324231,4.079595,3.430836,5.178598,5.781905,6.184307
387924,gene-OGFOD1P1,OGFOD1P1,2-oxoglutarate and iron dependent oxygenase domain containing 1 pseudogene 1,pseudogene,.,39202,.,.,.,0,0,3,0,9,14,4,4,3,6,7,5,5,3,9,4,2,12,22,14,9,15,12,13,13,21,18,21,15,21,12,8,8,17,17,13,8,12,9,16,14,9,28,22,14,3,0,3,14,3,14,6,12,6,0.000000,0.000000,0.033587,0.000000,0.102678,0.198509,0.045275,0.043514,0.030412,0.056957,0.105198,0.047888,0.050991,0.029474,0.123590,0.049001,0.026382,0.135609,0.274884,0.169194,0.108663,0.185440,0.146484,0.145115,0.186669,0.263173,0.251513,0.272160,0.214994,0.270923,0.152450,0.117249,0.101924,0.214453,0.226790,0.184449,0.092747,0.127384,0.107756,0.187095,0.158824,0.101121,0.320087,0.243976,0.140232,0.031645,0.000000,0.023246,0.150679,0.024067,0.171592,0.064394,0.137356,0.064591,0.000000,0.000000,0.108238,0.000000,0.322834,0.622316,0.142435,0.136792,0.094647,0.183717,0.335214,0.151410,0.158845,0.092103,0.384842,0.149736,0.081404,0.413385,0.894195,0.551796,0.349866,0.584844,0.467918,0.459883,0.594189,0.845311,0.798576,0.877308,0.698470,0.865353,0.471369,0.370849,0.321398,0.686455,0.726204,0.587846,0.245325,0.355187,0.305601,0.594232,0.513264,0.323831,1.038755,0.787843,0.451617,0.083498,0.000000,0.064919,0.401081,0.065169,0.476603,0.176605,0.385806,0.185178
387934,gene-FABP5P1,FABP5P1,fatty acid binding protein 5 pseudogene 1,pseudogene,.,31059,.,.,.,2,3,6,0,1,0,2,4,3,2,3,1,2,1,2,2,2,1,1,3,1,3,4,2,1,2,3,5,3,1,1,0,2,1,1,1,1,3,3,3,3,2,4,4,2,5,2,3,7,3,3,2,4,2,0.041007,0.086374,0.227557,0.000000,0.030370,0.000000,0.038124,0.105209,0.073966,0.049609,0.114214,0.014606,0.045096,0.030278,0.047386,0.044691,0.072131,0.019595,0.026725,0.069598,0.031104,0.070488,0.127575,0.041766,0.036887,0.049574,0.104663,0.154682,0.094111,0.021139,0.013001,0.000000,0.054093,0.016597,0.008633,0.018439,0.010594,0.063940,0.088903,0.072705,0.072678,0.033204,0.098118,0.095417,0.046591,0.146111,0.041578,0.062116,0.176799,0.068303,0.073392,0.047491,0.119153,0.046235,0.131447,0.276152,0.733341,0.000000,0.095487,0.000000,0.119936,0.330735,0.230190,0.160015,0.363942,0.046183,0.140480,0.094616,0.147553,0.136566,0.222569,0.059734,0.086937,0.226981,0.100148,0.222306,0.407515,0.132361,0.117415,0.159230,0.332315,0.498618,0.305747,0.067520,0.040198,0.000000,0.170570,0.053128,0.027643,0.058765,0.028022,0.178285,0.252136,0.230918,0.234872,0.106333,0.318416,0.308120,0.150046,0.385522,0.113835,0.173471,0.470609,0.184951,0.203849,0.130249,0.334677,0.132553
388104,gene-LOC388104,LOC388104,transmembrane protein 183A pseudogene,pseudogene,.,.,.,.,.,2,3,2,1,4,2,5,3,6,9,2,2,4,4,2,2,5,4,1,0,1,5,2,4,3,3,2,1,2,2,5,4,3,4,2,4,5,5,4,4,4,3,4,3,2,5,2,6,7,5,5,5,8,7,0.032543,0.039916,0.018376,0.006179,0.052172,0.025918,0.064104,0.039957,0.067231,0.112305,0.021455,0.015050,0.046210,0.067000,0.037213,0.033524,0.085337,0.055207,0.008091,0.000000,0.012122,0.078237,0.016816,0.057280,0.040201,0.034944,0.035880,0.008623,0.027680,0.026856,0.079174,0.060939,0.041223,0.053069,0.028735,0.062381,0.070520,0.057369,0.051543,0.049717,0.048679,0.039899,0.046215,0.029108,0.022280,0.074687,0.018209,0.083063,0.091131,0.068251,0.077142,0.078308,0.107136,0.090764,0.104318,0.127619,0.059219,0.019266,0.164036,0.081251,0.201670,0.125609,0.209231,0.362247,0.068365,0.047584,0.143949,0.209368,0.115878,0.102441,0.263317,0.168290,0.026320,0.000000,0.039029,0.246746,0.053715,0.181524,0.127964,0.112239,0.113922,0.027796,0.089927,0.085781,0.244803,0.192743,0.129989,0.169871,0.092011,0.198810,0.186532,0.159962,0.146179,0.157906,0.157313,0.127772,0.149979,0.093995,0.071754,0.197066,0.049855,0.231967,0.242576,0.184809,0.214264,0.214767,0.300925,0.260213
